 7.33539  21.9822  7.75525  28.0261
 7.57667  31.8883  6.73219  25.1311
 7.75525  28.0261  7.57667  31.8883
21.89881 -37.3650 22.10192 -39.5433
22.10192 -39.5433 22.26025 -41.3467
22.26025 -41.3467 22.48783 -43.4956
22.48783 -43.4956 22.13722 -46.9611
22.48783 -43.4956 22.71114 -46.8847
22.71114 -46.8847 22.80925 -51.3169
22.71114 -46.8847 23.17267 -45.2467
22.80925 -51.3169 23.01467 -52.7542
23.17267 -45.2467 23.11467 -43.5206
16.14617  44.9350 15.87792  42.4517
16.32900  46.3133 16.14617  44.9350
16.50367  21.4897 16.36533  19.1531
16.56839  42.4369 16.32900  46.3133
16.68811  31.6031 16.50367  21.4897
16.68811  31.6031 16.71494  38.9222
16.71494  38.9222 16.56839  42.4369
16.71494  38.9222 17.25078  36.8092
17.00483  30.9264 16.68811  31.6031
17.24414  14.3903 17.25053  24.8392
17.25053  24.8392 17.00483  30.9264
17.25053  24.8392 17.51231  26.1106
17.25078  36.8092 17.00483  30.9264
17.25078  36.8092 17.39472  37.1458
17.25078  36.8092 17.65775  46.0064
17.39472  37.1458 17.93756  37.2506
17.51231  26.1106 17.77431  27.7206
17.77431  27.7206 17.96275  29.2478
17.96275  29.2478 18.12572  28.7625
 2.62344 -52.5431  2.67767 -54.5500
 2.67767 -54.5500  3.06022 -59.7378
 2.70931 -50.8003  2.62344 -52.5431
 3.06022 -59.7378  2.97994 -64.0714
 4.23336 -42.2944  2.70931 -50.8003
10.08542 -13.0647  9.85797 -14.8467
10.17647 -12.3542 10.08542 -13.0647
10.43483 -16.8364 10.17647 -12.3542
10.82708 -16.1936 10.43483 -16.8364
11.55003 -31.8578 10.82708 -16.1936
11.88183 -33.9081 11.55003 -31.8578
13.31536 -23.1717 11.88183 -33.9081
14.10619 -26.6825 13.31536 -23.1717
 8.62761   5.7036  8.64594   3.3414
 8.64594   3.3414  8.72042   3.3986
 8.72042   3.3986  8.92322   5.9456
 8.77961   6.4189  8.62761   5.7036
 8.92322   5.9456  8.77961   6.4189
 9.23942   2.3142  8.92322   5.9456
 9.45978  -8.6586  9.66428  -1.1428
 9.66428  -1.1428  9.23942   2.3142
 9.85797 -14.8467  9.45978  -8.6586
 1.97950 -61.5697  0.42919 -77.2542
 2.65983 -68.2669  1.97950 -61.5697
 3.78731 -74.2389  2.65983 -68.2669
 0.42919 -77.2542  3.78731 -74.2389
20.62611 -47.2914 21.33111 -53.4497
21.33111 -53.4497 20.91350 -58.4542
21.33111 -53.4497 21.96531 -54.9925
22.35044  46.5367 22.67525  44.2764
22.39267  52.2292 22.52153  50.2825
22.40861  49.4764 22.49217  47.7069
22.49217  47.7069 22.35044  46.5367
22.52153  50.2825 22.40861  49.4764
22.67525  44.2764 22.26617  37.7489
10.12222  16.7628 10.33286  19.8417
10.13953  11.9672 10.12222  16.7628
10.27817  23.4172  9.87939  26.0069
10.33286  19.8417 10.27817  23.4172
11.23514  20.5236 11.23733  15.4294
11.23733  15.4294 10.13953  11.9672
11.23733  15.4294 11.81767  14.5719
11.81767  14.5719 11.23514  20.5236
 9.87939  26.0069  9.76419  23.7742
 5.47075 -20.7594  5.09103 -22.3711
 5.47075 -20.7594  5.74106 -22.4483
 5.54550 -17.8222  5.21553 -16.2056
 5.54550 -17.8222  5.47075 -20.7594
 5.74106 -22.4483  5.85536 -20.8792
 5.78258 -14.8219  5.54550 -17.8222
 5.85536 -20.8792  5.54550 -17.8222
 5.94008 -14.1678  5.78258 -14.8219
14.84797 -16.0417 15.28344  -9.3831
15.06783 -25.2819 14.84797 -16.0417
15.06783 -25.2819 15.61708 -28.1350
15.28344  -9.3831 15.59211 -14.7894
15.59211 -14.7894 15.06783 -25.2819
15.61708 -28.1350 15.64428 -29.7778
10.46472  36.7072 10.12383  35.2447
10.46472  36.7072 10.88853  34.2150
14.69883 -47.3883 15.20475 -52.0992
14.97553 -43.1339 14.69883 -47.3883
15.20475 -52.0992 15.37803 -44.6894
15.35619 -40.6475 14.97553 -43.1339
15.36344 -36.2614 15.35619 -40.6475
15.37803 -44.6894 15.58569 -41.1669
15.68647 -44.6611 15.58569 -41.1669
15.84931 -33.6272 15.36344 -36.2614
16.10986 -36.8022 15.68647 -44.6611
16.10986 -36.8022 15.84931 -33.6272
 6.32706  59.0108  6.95458  58.4225
 6.95458  58.4225  7.44522  49.2114
 7.44522  49.2114  8.14094  51.5067
 8.14094  51.5067  8.38058  43.1881
 9.31408  36.8025  8.38058  43.1881
 9.35092  34.3925  9.31408  36.8025
18.61564  38.7836 18.73900  39.6700
18.61564  38.7836 18.74622  37.6050
18.74622  37.6050 18.83467  33.3628
18.83467  33.3628 18.98239  32.6894
18.90839  36.8989 18.74622  37.6050
18.98239  32.6894 18.90839  36.8989
 4.91978 -74.9369  5.04528 -71.3144
 5.53136 -76.3411  4.91978 -74.9369
 6.17067 -74.7531  5.53136 -76.3411
20.83281 -33.7797 21.02153 -32.2578
21.02153 -32.2578 21.29897 -32.1725
21.29897 -32.1725 21.34600 -40.8097
 6.48028  -7.0328  6.24758  -6.2747
 7.19775  -0.4928  6.48028  -7.0328
 7.68744  -9.5511  7.19775  -0.4928
 8.14322  -2.9839  7.68744  -9.5511
11.76011 -66.7286 12.29281 -67.9608
12.29281 -67.9608 12.61972 -69.1356
12.54111 -72.1331 13.03783 -71.5489
12.61972 -69.1356 12.54111 -72.1331
12.77136 -68.1081 12.61972 -69.1356
13.03783 -71.5489 12.77136 -68.1081
16.05358 -49.2297 16.33067 -50.1556
16.10817 -45.1733 16.05358 -49.2297
16.33067 -50.1556 16.45308 -47.5550
16.45308 -47.5550 16.10817 -45.1733
14.44858 -83.6678 21.69125 -77.3900
21.69125 -77.3900 22.76758 -81.3817
22.76758 -81.3817 14.44858 -83.6678
16.23908  -3.6944 16.30536  -4.6925
16.30536  -4.6925 16.61931 -10.5672
16.51522   1.9839 16.23908  -3.6944
16.61931 -10.5672 17.17297 -15.7247
16.96114   9.3750 16.51522   1.9839
17.17297 -15.7247 17.79822   2.7072
17.58225  12.5600 16.96114   9.3750
17.72456   4.5672 17.58225  12.5600
17.79822   2.7072 17.72456   4.5672
17.79822   2.7072 18.01075   2.9317
18.01075   2.9317 18.09092   2.4994
 4.83067   6.9614  4.84353   8.9003
 4.84353   8.9003  4.87556  14.2506
 4.85344   5.6050  4.83067   6.9614
 4.90419   2.4406  4.85344   5.6050
 4.97581   1.7142  4.90419   2.4406
 5.24231  -8.2017  5.79594  -9.6697
 5.29344  -6.8444  5.24231  -8.2017
 5.41886   6.3497  4.97581   1.7142
 5.41886   6.3497  5.53344  -0.2992
 5.53344  -0.2992  5.29344  -6.8444
 5.58033   9.4894  5.41886   6.3497
 5.67931  -1.9428  5.91953   7.4069
 5.79594  -9.6697  5.67931  -1.9428
 5.91953   7.4069  5.58033   9.4894
 5.91953   7.4069  6.03972   9.6475
 6.03972   9.6475  6.12619  14.7683
 6.03972   9.6475  6.19900  14.2089
 6.12619  14.7683  5.90636  20.2761
 6.19900  14.2089  6.06533  20.1383
17.76222 -64.7239 18.71725 -71.4281
18.71725 -71.4281 20.00986 -72.9106
20.00986 -72.9106 20.74931 -66.2031
20.14544 -66.1819 17.76222 -64.7239
20.42747 -56.7350 20.74931 -66.2031
20.74931 -66.2031 20.14544 -66.1819
20.74931 -66.2031 21.44072 -65.3661
 0.13981  29.0906  0.22061  15.1836
 0.22061  15.1836 23.07936  15.2053
22.11686  25.3450 21.74408  25.6450
22.17000   6.1978 21.73644   9.8750
22.69103  10.8314 22.17000   6.1978
22.71669  30.2214 22.16644  33.1783
22.77553  23.5656 22.11686  25.3450
22.77822  12.1728 22.69103  10.8314
22.83339  24.6017 22.77553  23.5656
23.06292  28.0828  0.13981  29.0906
23.06292  28.0828 22.71669  30.2214
23.06292  28.0828 22.83339  24.6017
23.07936  15.2053 22.77822  12.1728
23.07936  15.2053 23.06292  28.0828
 2.84494  55.8956  2.90431  52.7625
 2.84494  55.8956  3.07994  53.5064
 2.90431  52.7625  3.15111  49.6133
 3.07994  53.5064  3.40539  49.8611
 3.13614  40.9556  3.08628  38.8403
 3.15111  49.6133  3.15828  44.8572
 3.15828  44.8572  3.13614  40.9556
 3.40539  49.8611  3.71542  47.7875
 3.71542  47.7875  3.75322  42.5786
 3.71542  47.7875  4.14436  47.7125
 3.75322  42.5786  3.96422  40.0103
 3.90219  31.8836  3.73864  32.2883
 3.96422  40.0103  3.98275  35.7911
 3.98275  35.7911  3.90219  31.8836
 4.14436  47.7125  4.24831  48.4094
 4.24831  48.4094  4.10972  50.3514
 1.10139 -46.7186  1.52086 -49.0728
 1.10139 -46.7186  0.43806 -42.3061
 1.13975 -55.2458  1.10139 -46.7186
 1.47275 -43.3183  1.10139 -46.7186
 1.52086 -49.0728  1.47275 -43.3183
 0.43806 -42.3061  0.15686 -45.7475
 5.83047 -56.1667  5.78808 -51.0664
 6.80317 -61.9414  5.83047 -56.1667
21.74911 -33.0258 22.13972 -32.9886
22.13972 -32.9886 22.52508 -32.3461
22.52508 -32.3461 22.87544 -32.8756
22.87544 -32.8756 22.93247 -32.5397
22.93247 -32.5397 22.96086 -29.6222
22.96086 -29.6222 22.67761 -27.0436
22.96086 -29.6222 23.15744 -21.1725
 1.04906   7.8900  0.81139   7.5850
 1.22914  24.5836  1.32444  27.2642
 1.32444  27.2642  1.19433  30.0897
 1.52472  15.3458  1.22914  24.5836
 1.69053   5.4875  1.04906   7.8900
 1.75656   9.1578  1.52472  15.3458
 2.03411   2.7636  1.69053   5.4875
 2.03411   2.7636  1.75656   9.1578
23.28608   3.2822 23.06461   3.8200
23.28608   3.2822 23.46614   6.3789
23.44889   1.2556 23.28608   3.2822
23.46614   6.3789 23.66583   5.6264
23.66583   5.6264 23.70078   1.7800
23.70078   1.7800 23.44889   1.2556
23.98853   6.8633 23.66583   5.6264
 0.81139   7.5850 23.98853   6.8633
 6.62936 -43.1961  6.83228 -50.6147
 6.83228 -50.6147  7.22039 -45.1831
 7.22039 -45.1831  6.62936 -43.1961
 7.22039 -45.1831  7.48717 -43.3014
 7.28572 -37.0975  8.05975 -40.0033
 7.48717 -43.3014  7.28572 -37.0975
 7.73014 -28.9547  8.05975 -40.0033
 7.82158 -24.8597  7.73014 -28.9547
 8.05975 -40.0033  7.48717 -43.3014
 8.12572 -24.3042  7.82158 -24.8597
 8.66839 -35.3083  8.72653 -33.1864
 8.72653 -33.1864  8.84219 -27.7100
 3.73667 -64.8069  4.24042 -62.4739
 3.97908 -61.4003  4.01494 -62.1594
 4.01494 -62.1594  3.73667 -64.8069
 4.24042 -62.4739  4.27469 -59.3019
 4.27469 -59.3019  3.97908 -61.4003
23.31372 -32.5319 23.81544 -28.1303
23.54953 -37.8183 23.31372 -32.5319
23.81544 -28.1303  0.97678 -29.3575
16.00556 -22.6217 15.98086 -26.1142
16.00556 -22.6217 16.09061 -19.8056
16.00556 -22.6217 16.35314 -25.5928
16.35314 -25.5928 16.49011 -26.4319
16.49011 -26.4319 16.59806 -28.2161
16.59806 -28.2161 16.83606 -34.2933
16.83606 -34.2933 16.86450 -38.0475
16.86450 -38.0475 16.90972 -42.3614
16.90972 -42.3614 17.20256 -43.2392
17.20256 -43.2392 17.62200 -42.9978
17.56014 -37.1039 17.51272 -37.2958
17.62200 -42.9978 17.79308 -40.1269
17.70814 -39.0300 17.56014 -37.1039
17.79308 -40.1269 17.70814 -39.0300
18.48664 -14.5658 18.58678  -8.2442
18.58678  -8.2442 18.78625  -4.7478
15.58003  10.5392 15.73781   6.4256
15.73781   6.4256 15.84694   4.4778
15.76981  15.4219 15.58003  10.5392
15.81233  18.1417 15.69253  19.6703
15.81233  18.1417 15.76981  15.4219
15.81233  18.1417 15.85442  20.9778
15.81233  18.1417 15.94089  15.6617
15.82700  -3.4303 16.23908  -3.6944
15.84694   4.4778 15.82700  -3.4303
17.34714 -12.8469 17.17297 -15.7247
17.62644 -15.3986 17.34714 -12.8469
17.69025 -12.8753 17.62644 -15.3986
17.98378  -9.7736 17.69025 -12.8753
18.35517  -2.8989 17.98378  -9.7736
18.93700   4.2036 18.35517  -2.8989
10.13231  -0.3717 10.50486  -0.6369
10.49131  -2.7392  9.87511  -8.1050
10.50486  -0.6369 10.49131  -2.7392
 9.87511  -8.1050 10.13231  -0.3717
19.78981  18.5342 19.66828  18.0139
19.78981  18.5342 19.68414  17.4761
19.97928  19.4922 19.78981  18.5342
18.09681 -30.4242 18.40286 -34.3847
18.34992 -29.8281 18.09681 -30.4242
18.40286 -34.3847 18.34992 -29.8281
18.40286 -34.3847 19.04353 -29.8803
18.46617 -25.4217 18.34992 -29.8281
18.76094 -26.9908 18.46617 -25.4217
18.92108 -26.2967 18.76094 -26.9908
18.92108 -26.2967 19.07806 -21.7417
19.04353 -29.8803 18.76094 -26.9908
19.04353 -29.8803 19.11567 -27.6706
19.07806 -21.7417 18.96217 -21.1067
19.07806 -21.7417 19.16272 -21.0236
19.11567 -27.6706 18.92108 -26.2967
19.16272 -21.0236 19.36122 -17.8472
19.37731 -44.4589 19.39811 -40.6161
19.39811 -40.6161 19.04353 -29.8803
 3.45283   9.7328  3.41356   9.0289
 4.01133  12.4903  3.45283   9.7328
 4.32989  15.6275  4.01133  12.4903
 4.38225  17.5425  4.32989  15.6275
 4.42483  17.9281  4.38225  17.5425
 4.47625  15.9622  4.32989  15.6275
 4.47694  19.1803  4.42483  17.9281
 4.59867  16.5092  4.47625  15.9622
 4.70408  22.9569  4.47694  19.1803
 5.43819  28.6075  4.70408  22.9569
 5.62742  21.1425  4.59867  16.5092
18.44956 -45.9683 18.18717 -45.9544
18.48053 -49.0708 18.44956 -45.9683
15.31517 -68.6794 16.81108 -69.0278
15.61200 -66.3169 15.31517 -68.6794
15.91903 -63.4306 15.61200 -66.3169
16.81108 -69.0278 15.91903 -63.4306
 1.88469  29.5789  2.15906  34.9872
 1.88469  29.5789  2.28858  33.8472
 2.15906  34.9872  2.28858  33.8472
22.30836 -60.2597 22.45556 -64.9664
23.29050 -58.2358 22.30836 -60.2597
23.29050 -58.2358  0.52575 -62.9581
23.99861 -65.5772 22.45556 -64.9664
 0.33453 -64.8747 23.99861 -65.5772
 0.52575 -62.9581  0.33453 -64.8747
11.03069  56.3825 11.06214  61.7508
11.06214  61.7508 12.25711  57.0325
11.06214  61.7508  9.52547  63.0619
11.16106  44.4986 10.37214  41.4994
11.30797  33.0942 11.30306  31.5292
11.76750  47.7794 11.16106  44.4986
11.76750  47.7794 11.30797  33.0942
11.89717  53.6947 11.03069  56.3825
11.89717  53.6947 11.76750  47.7794
12.25711  57.0325 11.89717  53.6947
12.90047  55.9597 12.25711  57.0325
13.39875  54.9253 12.90047  55.9597
13.79233  49.3133 13.39875  54.9253
 8.98678  48.0417  9.54761  51.6772
 9.52547  63.0619  8.50442  60.7181
 9.54761  51.6772  9.86844  54.0644
 9.84983  59.0386  9.52547  63.0619
 9.86844  54.0644  9.84983  59.0386
14.84508  74.1556 15.34547  71.8339
15.34547  71.8339 16.29175  75.7553
15.73431  77.7944 14.84508  74.1556
16.29175  75.7553 15.73431  77.7944
16.76614  82.0372 15.73431  77.7944
17.53692  86.5864 16.76614  82.0372
 2.53019  89.2642 17.53692  86.5864
10.77950 -49.4200  9.94772 -54.5678
 8.15889 -47.3367  9.13328 -43.4325
 8.74506 -54.7083  8.15889 -47.3367
 9.13328 -43.4325  9.36856 -55.0108
 9.13328 -43.4325  9.51167 -40.4667
 9.36856 -55.0108  8.74506 -54.7083
 9.94772 -54.5678  9.36856 -55.0108
12.33178  -0.6669 11.84492   1.7647
12.69433  -1.4494 12.33178  -0.6669
12.69433  -1.4494 13.41989 -11.1614
12.92672   3.3975 12.69433  -1.4494
13.03628  10.9592 12.92672   3.3975
13.16647  17.5294 13.19789  27.8781
13.19789  27.8781 12.44897  28.2683
13.41989 -11.1614 14.26692  -6.0006
14.02744   1.5444 13.57822  -0.5958
14.26692  -6.0006 14.71767  -5.6583
14.71767  -5.6583 14.77081   1.8928
14.77081   1.8928 14.02744   1.5444
15.46381  29.1058 15.57814  26.7147
15.54883  31.3592 15.46381  29.1058
15.57814  26.7147 15.71239  26.2956
15.71239  26.2956 15.82658  26.0683
15.82658  26.0683 15.95981  26.8778
15.95981  26.8778 16.02406  29.8511
 7.14581 -70.4989  7.28050 -67.9572
 7.28050 -67.9572  8.42894 -66.1369
 7.69700 -72.6061  7.14581 -70.4989
 8.13217 -68.6172  7.69700 -72.6061
 8.42894 -66.1369  8.13217 -68.6172
 9.04078 -66.3961  8.42894 -66.1369
 9.18278 -58.9669  9.28483 -59.2753
19.47842  24.6650 19.27028  21.3903
19.47842  24.6650 19.89103  24.0797
